CRASH_RECORD_ID,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,DAMAGE,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH
a96aeac0655d0e57c8576187fe3e46faeb5ed7be1ca2e7d702ac5230515d0c02415c13886dfc90c8371a9e7519693234e2212b952d9258c2f5390a9e5e1bc760,2019-09-20 09:20:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,530,N,WABASH AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,6,9
ce204ec5c9c5e56843316a7e735aa1404c595fe5e6ae1b2a782f6e10bcae92cc9024e8a06311837a77fd09d8c12ffebe94684e802cff89596fff303fbefb26f8,2019-07-10 13:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDALCYCLIST,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",DRIVING ON WRONG SIDE/WRONG WAY,NOT APPLICABLE,1900,W,JACKSON BLVD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,4,7
4ad2ef04f07fe414936cea43b0c40c2d76b08636263b53976f06d359e16ab3a58319ae14d2110a0737e33f1ed95e5bcc5fcf8775f8f58fef5f54769e63c5e48d,2018-04-12 11:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",DISTRACTION - FROM OUTSIDE VEHICLE,NOT APPLICABLE,4010,W,LAWRENCE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,5,4
dc39f60ddc1743db853baca284117b20d9e1cfd301cd56cda322a727b2cdd166b2d6029e11e11339ab997e91cb971dd7d87246dd24f474c2562c92723f5702b2,2017-10-31 07:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,IMPROPER LANE USAGE,1000,E,83RD ST,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7,3,10
2a6dad0154299195d10eab34a4e14870951102f36633b345badec9c549316c714b3fa460f4087b34d6a2469834f46bfa8f9a302a2552fc2ae009319d834afd96,2018-04-16 12:30:00,15,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,5520,W,VAN BUREN ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,2,4
4062168e34e8c5102df265b7cb26417cd695f1dcb720471886099496fe6bc2fe3ab44eeb221d6dac502eeb2ade129372a667789481b09bf684785e8375330273,2022-11-05 01:10:00,30,NO CONTROLS,UNKNOWN,CLEAR,UNKNOWN,REAR TO FRONT,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,1460,N,HALSTED ST,3,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1,7,11
affe7a61c9eb4ae76c01f8effaa6b2ef9c273aec329efde51efd33b486306378a2065ef4470a04ffc97f511fbd44055f9d3f9ac5e2a91f2365117e5502629b52,2023-04-11 08:45:00,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER BACKING,NOT APPLICABLE,11112,S,HOMAN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,3,4
39160c9f540443245205dc6f9f8a28bfb9b728dda0557891837fac1aace52bcac3e5b33c036d122958ea5f50e798e7255e797327a4e3b3f8e8de3098541c4d59,2022-07-09 12:10:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,1835,W,NORTH AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,7,7
4df1c4f4060b50357dd8001ed4bfabb91a52771181f8dd9fb98009903f7641e012e9412625c081dd86e5893f59b41b38492ea9510445744533464090c3addf70,2019-09-27 18:10:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,955,W,FOSTER AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,6,9
e2209ee8d1759eb02fc307bb831e5791cea99990fb7dd8a0ebc4338dd663b2702e33ffd7147fed57c3aa8a59edf2a6d63b01516cb52d38b529c364391c598234,2019-09-10 05:50:00,25,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,2901,S,DR MARTIN LUTHER KING JR DR,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,3,9
f3060335469aab25b52ab3f2976838382c2dd83f6c4580e0688ea83fe1e6c2a0ac6d55cc176b18e2800853c2188e4343c97e635d2b345f1b1113d663b1ceb4bd,2020-01-18 12:31:00,20,NO CONTROLS,NO CONTROLS,SLEET/HAIL,DAYLIGHT,REAR TO FRONT,ONE-WAY,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DRIVING ON WRONG SIDE/WRONG WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,315,E,80TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12,7,1
f3b22537e484c30e15fe2c50a7cd332966d2c6d666f5da66edd5373eb7678029dde1c817844c273dbe140fbe5ee9d1878364e7e775767d09d194127f69850b49,2019-10-08 20:04:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO SIDE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,1525,W,MADISON ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,3,10
28e6096e601ae123b41bf29115dade1753d2a45ad137dde9c75afb3c7ebc81e125592c0d5443824d1e64bddbf45fa48e815f642695c82c8c1818e37b2d175019,2019-12-16 16:28:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,6300,S,STATE ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,2,12
e08fc124b81ab6ae89cabe07b43596701819e811e8bdd9a03c69865602a88c04787ff55a51a83e54d78cdf58b4aaeb15d3edcbd633405eda9f547aa95a509e3d,2019-02-28 20:20:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,8344,S,COTTAGE GROVE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20,5,2
8d8b99d53869b0a43f45b09767effb9ce601e68f5de52b84fb09b494e7db8261de590088f5ae240aff9259764fc7bef9a38a98bf65bc23cec55bc9f70c3c4f88,2019-02-03 12:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,FAILING TO YIELD RIGHT-OF-WAY,5339,N,NAGLE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12,1,2
0ac172ad07f3f8a53500b479fd46a61e0b3233e111d1dbe3318822cecc4d9e2cccf979242f02251561d08ad8320fad2b7fe328ed12c7dee7e6fc5422b97a5653,2023-10-21 15:02:00,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DISTRACTION - FROM INSIDE VEHICLE,FOLLOWING TOO CLOSELY,210,S,CENTRAL AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15,7,10
d29a61ab05f46566a5fa3adafa70646670ffd6064b9b1475b58240e0ab9825b9310fb02b3ffb9dc8ce135f28869527fa66b4cc4f1c70d9dedade8a3c40ca18cf,2021-10-16 02:20:00,20,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DARKNESS,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,1800,S,HAMLIN AVE,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,2.0,0.0,2,7,10
b1c85f04791083cd39bd038351a3ba9034406cfb28e6178f29de6336818f488e2f063b0291d530727bd09d37a333fe0208335fcbb52882fd6c90d86937b8860a,2022-07-24 22:46:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,$500 OR LESS,UNABLE TO DETERMINE,NOT APPLICABLE,5713,S,STATE ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,1,7
16adb599e5b2241b8895db6fb1957ec4a6eed513f0aee8027aeb7126fbd583d0fdd2e3cf8e1f708634151dd2c38a6d5fad3557e479104af8b54ec2f2dcfd1a08,2020-05-01 09:02:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,$500 OR LESS,IMPROPER OVERTAKING/PASSING,IMPROPER LANE USAGE,4451,N,CENTRAL AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,6,5
d06257e7e6a948c566e36721a67b7b0ca864cc0e457e216eee0f00e3857bdf1886651d451da8c611626b3693ff8d76d8b4b16a6f5e06dc6d49236d3423a811ea,2022-11-28 17:30:00,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,2661,N,HARLEM AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,2,11
cfdb0c0c62bfbcb551e3b243429adb320b60911a02fd47b103c18a8b7dfc85c19f2a4eb3c69488191075da5655e1766833f720582de49a1e662ae5811c676e85,2022-09-01 21:26:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,10740,S,AVENUE N,5,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,5,9
3a05a17816163b2ca614184a630daf3ebb58c24cd0fa5227f37545bc94709d2bef2bec8d050a27728a2d869b50b79c7c2d6fadd83bf367d35ae8b8e93ca5d365,2019-07-27 22:05:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,$500 OR LESS,UNABLE TO DETERMINE,UNABLE TO DETERMINE,954,W,18TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,7,7
a25d2f353e4ce8ecd2e9577e166d04692b26830499e3f6e331d4ee99f89df2ed31560b993b90a158355a51f11e9d7cbe09d89278190d687d5279af9d5e2c11e4,2024-01-12 08:25:00,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,NO INJURY / DRIVE AWAY,$500 OR LESS,WEATHER,WEATHER,3628,W,MARQUETTE RD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,6,1
c7971825b3e688aa4484bcb5374851602f0944b1d160c3e7792f9a4b9055df988b6f73aac81e6640584d93ebb7df535caa1021cf648276a838621eca12a46234,2015-10-09 08:15:00,25,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",IMPROPER BACKING,UNABLE TO DETERMINE,6314,S,KOSTNER AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8,6,10
96d62d2a518a1bfcb98f90bb9013a565c98e52bb756848c48033884d9e7fc4e4a6c2f0443ca868f7444dab9a6220eace3027f1413f4664880db8b822a1211176,2020-03-21 08:48:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,RAMP,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,4801,W,PETERSON AVE,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,7,3
82e2f3de095f485902c4cc7e19d462d30268a5f375434d355d21efe51996774e1ac98c39ecb9bf2bd6c5607df39ca24431359ae45e17577b608a52b65c7938d3,2017-12-22 16:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,PEDESTRIAN,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,1930,W,103RD ST,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16,6,12
354d87b395e5773316575125a4da1cf92feef33cf95470bc73d70bd3d7c8b61fc96c8350e926123f07496c1feca3108182de3942f6d75f87cb017c01c88fc7d8,2018-03-23 21:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,4100,N,CICERO AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21,6,3
27ab90631f9db02da61d439e505138c596b1350248e314437697e1e914ac6c14c141fcdec12cb43622875973c595facc6c4c6fda83cab3bf5f520f252ea49524,2019-01-01 02:25:00,30,UNKNOWN,UNKNOWN,SNOW,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",IMPROPER BACKING,NOT APPLICABLE,833,W,BUENA AVE,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,3,1
48e06f2b72a67a4294169074ca154722145f1857924260bc5a6740ae5482740bd9f89856ea7752129b7fec134291808d208aeb0c624ffe001e30cd3f4d9e3ea1,2023-11-10 21:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,1005,S,WESTERN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,6,11
ad0aea73d5bac128d1274db9c34c10d4000c1abcc91b2bab0c735d903997b92cb3f860b400a9b0817385eab7b9b874fdf1ddfaae19ad355e39aca189d00ad1be,2017-04-12 15:35:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",NOT APPLICABLE,NOT APPLICABLE,5500,S,CICERO AVE,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,15,4,4
1c0c6e4d875b3612fc2cf4fce4cf0e3a2fa6402d37389cce7b7265d594535c099c061c973a6f96b93275f82253ba497998cc5255a185017144adf720c8a1924f,2019-02-02 21:49:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,DISREGARDING TRAFFIC SIGNALS,1425,W,MONTROSE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,7,2
582d0b4fc9abb27a8e1194b3258a1a2ff9ba3803cd7bb3ace538a2c4b6deefd6366ad042f928fb0165b6d43376e184eafdec9b65fccb6ff06e0ba735dd6dfa24,2021-05-12 04:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,7700,S,DREXEL AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,4,5
3d3f7191c8ed6b3f3360b9cd3c931eb3ee779bfada7a754ad9f1870fb3406fc57e823eeed5305aea0cbcbd041660d35ba1244b7d124bad4fed5fa8b0477ada1b,2022-11-16 12:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,RAMP,STRAIGHT AND LEVEL,WET,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,3159,N,LAKE SHORE DR NB,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12,4,11
401b1c6ae1b65051c731e8b40abe47a01f64cb558635f48d5f401d2fbb617592e543f1624c8e7d5a447e078ab0a436f0f12029d1f9a84a5bcd0d97966289a38e,2019-01-12 07:45:00,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,$500 OR LESS,IMPROPER BACKING,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3311,S,MICHIGAN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,7,1
43308bfab8d0d7c2a24d23b344091091341cadd4d43d8a01542614fd0a0fe12ec1b9e7987c2e1c6e148e45f10473feebe852e3e82b2bff251c56c659a37186ad,2021-12-02 11:45:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,4527,S,KEDZIE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11,5,12
cf72d1c045ab3451eb7e5fd44caad47fb077f408fae4108fbeb5b0a615c1aca6d4a0842f1502e42999bd446dca2e1534c3b9bfe98215e79cebd963a2dfceb6c8,2017-11-26 13:15:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,7022,N,CLARK ST,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,1,11
8e31b77650e1b75113c752bff80dd6535270730d7280baee48171392cf21d5c4b642b1f58c9bdcc0f1eacbc7c1e064fa4045bc6ca20ef58ccf62aac08f8156c9,2021-09-14 09:45:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER OVERTAKING/PASSING,FOLLOWING TOO CLOSELY,500,S,WESTERN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,3,9
f82ecb3eafccf7c2b892fff326fab838258c7b0759552d3d00bf0c084de3ac1e108bdef60386e73ad8e7df1172f7f475bde02a954c559e2840db266e68c420e9,2020-01-13 07:59:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",NOT APPLICABLE,NOT APPLICABLE,10000,W,OHARE ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,2,1
a6b00c75fb72170f61c3840f082f21a0b40de8e199d20aae3b063a22d586e9332a9a664716e0085e51f09220e1861c24fbf1252e51021821e9ccdeae1240e185,2022-04-08 07:10:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",DISTRACTION - FROM INSIDE VEHICLE,NOT APPLICABLE,2342,E,75TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,6,4
6bfb40b8a10a6eeaef014d9cff631417d1c985ed50699a53ac2e97ae8c1be990265f9116d3f083c6179e539bc1a4a267a538b7547be3277a1f09b97151fe5232,2021-07-29 16:20:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,4815,S,ARCHER AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,5,7
19b3c76deb0600662762d5b35fc6a9d9c6eef29f1d6f567897cdc65f69cee225216ef13fa137689af0bbd5d5c8cd35af51377d27295fb6432ced2ad276be5fff,2019-03-14 17:45:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,OTHER NONCOLLISION,UNKNOWN,STRAIGHT AND LEVEL,DRY,"RUT, HOLES",NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,11100,S,MARSHFIELD AVE,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,5,3
2e1c7c2112ce3a63c6340912a441e6463cc39461ee683de6630c1b5d0cc7f24d915bf59f00c8346d6d7927a8f8c7faff2335b77bcd147afacfc4466bde8db90b,2023-07-08 14:45:00,30,TRAFFIC SIGNAL,NOT FUNCTIONING,CLEAR,DAYLIGHT,REAR END,CENTER TURN LANE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,6200,S,WESTERN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,7,7
c22939a89bf23394ef133007d3e754547156f2c56214fec73ae056a9131c4a840cc1806f1277aad70978fe7ac9226c4c2942181fae9a8656656f1ad4ceaade67,2018-04-04 07:45:00,30,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,ICE,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,6201,N,GREENVIEW AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,4,4
